Company Name,Country,Sales,Profit,Assets
Broadridge Financial,United States,5960000000.0,554500000.0,8430000000.0
EMS-Chemie Holding,Switzerland,2560000000.0,557100000.0,2500000000.0
Hancock Holding,United States,1600000000.0,590700000.0,37550000000.0
First Pacific,Hong Kong,10300000000.0,391500000.0,25490000000.0
Daishi Hokuetsu Financial Group,Japan,1070000000.0,144000000.0,77410000000.0
Pdc Energy,United States,4240000000.0,2220000000.0,8260000000.0
South State,United States,1880000000.0,535600000.0,44920000000.0
Ares Management,United States,3130000000.0,153400000.0,22060000000.0
Tapestry,United States,6590000000.0,836700000.0,7260000000.0
China Development Bank Financial Leasing,China,3630000000.0,501500000.0,51030000000.0
77 Bank,Japan,846000000.0,188300000.0,77090000000.0
China Overseas Grand Oceans Group,Hong Kong,8650000000.0,478200000.0,26000000000.0
CPI Property Group,Luxembourg,1700000000.0,585600000.0,25100000000.0
Gunma Bank,Japan,1270000000.0,191900000.0,76620000000.0
Tech Mahindra,India,6630000000.0,601200000.0,5620000000.0
F.N.B.,United States,1810000000.0,533500000.0,44150000000.0
Pilbara Minerals,Australia,2130000000.0,1170000000.0,2580000000.0
Take-Two Interactive Software,United States,4830000000.0,-403400000.0,16879999999.0
"Chugin Financial Group,Inc.",Japan,1270000000.0,139900000.0,74290000000.0
Jiangxi Bank,China,3550000000.0,208500000.0,74170000000.0
Rite Aid,United States,24090000000.0,-749900000.0,7530000000.0
Coca-Cola HBC,Switzerland,9670000000.0,437700000.0,10620000000.0
Old Republic International,United States,7630000000.0,580100000.0,19860000000.0
Teradyne,United States,3020000000.0,637100000.0,3380000000.0
Power Assets Holdings,Hong Kong,162000000.0,721400000.0,12110000000.0
DGB Financial Group,South Korea,4230000000.0,307900000.0,72000000000.0
Range Resources,United States,5030000000.0,2069999999.0,6880000000.0
Daou Technology,South Korea,7130000000.0,288300000.0,38960000000.0
Jointown Pharmaceutical Group,China,21440000000.0,320000000.0,14030000000.0
Anhui Water Resources Development,China,11850000000.0,204900000.0,21440000000.0
Bank of Queensland,Australia,2210000000.0,150300000.0,71040000000.0
Goertek,China,15540000000.0,259800000.0,11100000000.0
Ceconomy,Germany,23100000000.0,137700000.0,13090000000.0
Covivio,France,1270000000.0,652300000.0,29600000000.0
Illumina,United States,4450000000.0,-4490000000.0,11810000000.0
Sbi Sumishin Net Bank,Japan,740000000.0,152300000.0,70310000000.0
Beijing Wantai Biological Pharmacy Enterprise,China,1580000000.0,678200000.0,2510000000.0
Dr. Sulaiman Al-Habib Medical Services Group,Saudi Arabia,2210000000.0,439600000.0,3350000000.0
China Industrial Securities,China,2089999999.0,482700000.0,35360000000.0
Fibra Uno,Mexico,1170000000.0,1170000000.0,17360000000.0
Oji Holdings,Japan,12780000000.0,455900000.0,17990000000.0
Petro Rabigh,Saudi Arabia,14900000000.0,-296900000.0,17450000000.0
ACWA Power,Saudi Arabia,1470000000.0,351900000.0,13190000000.0
Credito Emiliano,Italy,2590000000.0,333100000.0,69420000000.0
Booz Allen Hamilton Holding,United States,9060000000.0,427700000.0,6350000000.0
Aker,Norway,854000000.0,1980000000.0,10450000000.0
Bank of Jiujiang,Hong Kong,3290000000.0,194500000.0,69000000000.0
Hygon Information Technology,China,755000000.0,119300000.0,3230000000.0
UCB,Belgium,5800000000.0,439300000.0,16930000000.0
Xinte Energy,China,5480000000.0,1980000000.0,11400000000.0
Taiwan Business Bank,Taiwan,1270000000.0,377200000.0,68410000000.0
Revvity,United States,3940000000.0,563400000.0,14130000000.0
Trade Desk,United States,1580000000.0,53400000.0,4380000000.0
Airports of Thailand,Thailand,657000000.0,-184600000.0,5290000000.0
Iveco Group,Italy,15090000000.0,154500000.0,17090000000.0
SITC International Holdings,Hong Kong,4110000000.0,1940000000.0,3080000000.0
CoStar Group,United States,2250000000.0,367300000.0,8520000000.0
Qingdao Rural Commercial Bank,China,2750000000.0,345600000.0,67410000000.0
Bank of Lanzhou,China,2930000000.0,260300000.0,67269999999.0
IDEX,United States,3280000000.0,586700000.0,5660000000.0
Straumann Holding,Switzerland,2430000000.0,455200000.0,3730000000.0
Unibail-Rodamco-Westfield,France,3160000000.0,187000000.0,58310000000.0
Graphic Packaging,United States,9630000000.0,622000000.0,10600000000.0
Shimizu,Japan,13680000000.0,347400000.0,18120000000.0
AGNC Investment,United States,1100000000.0,-690000000.0,66110000000.0
Galaxy Entertainment,Hong Kong,1070000000.0,-438500000.0,10370000000.0
Bath & Body Works,United States,7560000000.0,800000000.0,5490000000.0
Titan (India),India,5050000000.0,404400000.0,3290000000.0
Zhejiang Chint Electrics,China,7420000000.0,676500000.0,14530000000.0
Enphase Energy,United States,2620000000.0,492400000.0,3380000000.0
Aier Eye Hospital Group,China,2470000000.0,393000000.0,4130000000.0
Bendigo & Adelaide Bank,Australia,1810000000.0,288200000.0,65540000000.0
Iida Group Holdings,Japan,10530000000.0,675700000.0,13420000000.0
K+S,Germany,5970000000.0,1590000000.0,10830000000.0
AVIC Capital,China,3110000000.0,267800000.0,65250000000.0
"Iyogin Holdings,Inc.",Japan,1190000000.0,284500000.0,64709999999.0
Luzerner Kantonalbank,Switzerland,866000000.0,242900000.0,64700000000.0
Angang Steel,China,18410000000.0,-214000000.0,14520000000.0
BeiGene,Cayman Islands,1560000000.0,-1920000000.0,5960000000.0
Hanwa,Japan,20120000000.0,420900000.0,10050000000.0
Cencosud,Chile,16489999999.0,422000000.0,15280000000.0
CrowdStrike,United States,2240000000.0,-183200000.0,5030000000.0
Knight-swift Transportation Holdings,United States,7240000000.0,667300000.0,10940000000.0
Origin Energy,Australia,11560000000.0,-623200000.0,13890000000.0
Fertiglobe,United Arab Emirates,5030000000.0,1250000000.0,5540000000.0
Avenue Supermarts,India,5220000000.0,298300000.0,2109999999.0
Tingyi Holding,China,11700000000.0,390900000.0,8410000000.0
Dangote Cement,Nigeria,3690000000.0,870400000.0,5860000000.0
Beijing Kingsoft Office Software.,China,589000000.0,165400000.0,1770000000.0
Nexi S.p.A.,Italy,5710000000.0,147200000.0,27190000000.0
Worldline,France,4590000000.0,314500000.0,23330000000.0
Sonic Healthcare,Australia,5940000000.0,703800000.0,8500000000.0
Sumec Corporation,China,20610000000.0,139100000.0,8020000000.0
Peabody Energy,United States,5780000000.0,1690000000.0,5800000000.0
Banca Popolare di Sondrio,Italy,1480000000.0,264100000.0,61740000000.0
HII,United States,10770000000.0,568000000.0,10850000000.0
Guangzhou Tinci Materials Technology,China,3110000000.0,716300000.0,3780000000.0
ONO Pharmaceutical,Japan,3260000000.0,848100000.0,6290000000.0
Alfresa Holdings,Japan,20290000000.0,214800000.0,10900000000.0
Bank of Xi'an,China,2250000000.0,360900000.0,60550000000.0
Delek US Holdings,United States,20250000000.0,257100000.0,8189999999.0
JSW Group,Poland,4620000000.0,1700000000.0,5080000000.0
Frasers Property,Singapore,2830000000.0,635400000.0,27990000000.0
Sun Communities,United States,3080000000.0,220300000.0,17360000000.0
Bawag Group,Austria,1880000000.0,334500000.0,60320000000.0
Kohl's,United States,18100000000.0,-19000000.0,14350000000.0
Chord Energy,United States,3890000000.0,1690000000.0,6620000000.0
TMB Bank,Thailand,2440000000.0,433400000.0,53430000000.0
Synnex Technology Intl,Taiwan,14240000000.0,528299999.0,7210000000.0
Hyatt Hotels,United States,6290000000.0,586000000.0,12620000000.0
Basler Kantonalbank,Switzerland,838000000.0,145800000.0,59700000000.0
Sino-Ocean Group Holding,China,7030000000.0,-2290000000.0,35400000000.0
Yunnan Copper Co. Ltd.,China,19780000000.0,279100000.0,6010000000.0
Alnylam Pharmaceuticals,United States,1140000000.0,-1060000000.0,3390000000.0
China Fortune Land Development,China,5330000000.0,-4139999999.0,58850000000.0
Prosperity Bancshares,United States,1320000000.0,526900000.0,37830000000.0
Brambles,Australia,5730000000.0,621200000.0,8350000000.0
Darling Ingredients,United States,6510000000.0,737700000.0,9200000000.0
RiseSun Real Estate Development,China,6950000000.0,-768400000.0,35760000000.0
Beijing Capital Development,China,6340000000.0,-88000000.0,42420000000.0
Knorr-Bremse,Germany,7510000000.0,512500000.0,8840000000.0
Manpower,United States,19440000000.0,360000000.0,8890000000.0
Red Eléctrica,Spain,2120000000.0,698600000.0,15780000000.0
SBA Communications,United States,2690000000.0,374000000.0,10540000000.0
West Fraser Timber Co.,Canada,8170000000.0,809200000.0,9880000000.0
OneMain Holdings,United States,5110000000.0,756000000.0,22440000000.0
Horizon Therapeutics Public Limited Company,Ireland,3580000000.0,371900000.0,8990000000.0
Brookfield Reinsurance,Bermuda,5410000000.0,487200000.0,42930000000.0
Deutsche Pfandbriefbank,Germany,1730000000.0,179700000.0,56570000000.0
Howmet Aerospace,United States,5940000000.0,486000000.0,10170000000.0
Bank OZK,United States,1560000000.0,601500000.0,28970000000.0
Japan Airlines,Japan,9050000000.0,-249900000.0,18490000000.0
Samsung Electro-Mechanics,South Korea,7290000000.0,758900000.0,8700000000.0
Steel Authority of India,India,13490000000.0,444600000.0,16020000000.0
Quilter,United Kingdom,-4980000000.0,215600000.0,55840000000.0
Delivery Hero,Germany,9020000000.0,-3140000000.0,13980000000.0
Tsingtao Brewery,China,4590000000.0,602000000.0,7300000000.0
Hyakugo Bank,Japan,796000000.0,100200000.0,55700000000.0
Johnson Matthey,United Kingdom,18830000000.0,111000000.0,7660000000.0
Ricoh,Japan,15290000000.0,263200000.0,15460000000.0
Cadence Bank,United States,2210000000.0,424900000.0,51690000000.0
IDBI Bank,India,3130000000.0,461100000.0,40340000000.0
Migdal Insurance,Israel,1930000000.0,223500000.0,55410000000.0
Lamb Weston Holdings,United States,4810000000.0,542100000.0,5090000000.0
Juroku  Financial Group,Japan,902000000.0,123300000.0,54960000000.0
FIBI Holdings,Israel,1510000000.0,214600000.0,54820000000.0
General Insurance Corporation Of India,India,6080000000.0,777700000.0,19160000000.0
EQT AB,Sweden,1570000000.0,180600000.0,10250000000.0
Zenith Bank,Nigeria,1790000000.0,596200000.0,28990000000.0
Burlington Stores,United States,8700000000.0,230100000.0,7270000000.0
Bank Of Gansu,China,2270000000.0,90400000.0,54260000000.0
Aozora Bank,Japan,1160000000.0,168200000.0,54220000000.0
WT Microelectronics,Taiwan,18530000000.0,201800000.0,6200000000.0
Segro,United Kingdom,824000000.0,-2370000000.0,20870000000.0
VF,United States,11730000000.0,414300000.0,14310000000.0
Columbia Bank,United States,1100000000.0,178600000.0,53990000000.0
JB Financial Group,South Korea,2520000000.0,448600000.0,47310000000.0
Tongling Nonferrous Metals,China,18500000000.0,401900000.0,9030000000.0
Barry Callebaut,Switzerland,8620000000.0,388400000.0,8730000000.0
NAURA Technology GroupLtd,China,2370000000.0,399300000.0,6530000000.0
Xiamen Bank,China,1970000000.0,379200000.0,53170000000.0
Prada,Italy,4410000000.0,486300000.0,7870000000.0
Shiga Bank,Japan,807000000.0,102600000.0,53170000000.0
Datadog,United States,1790000000.0,-84000000.0,3140000000.0
Monolithic Power Systems,United States,1870000000.0,467900000.0,2230000000.0
Guangzhou R&F,China,5370000000.0,-2330000000.0,53070000000.0
NIBE Industrier,Sweden,3960000000.0,429900000.0,5180000000.0
Church & Dwight,United States,5510000000.0,412700000.0,8270000000.0
Orient Securities,China,2500000000.0,403100000.0,52950000000.0
Viva Energy Group,Australia,18300000000.0,356500000.0,6310000000.0
Nomura Research Institute,Japan,5110000000.0,563100000.0,6300000000.0
CNX Resources,United States,3630000000.0,1490000000.0,8340000000.0
Advanced Micro-Fabrication Equipment Inc. China,China,730000000.0,193700000.0,2950000000.0
Ningbo Port,China,3650000000.0,603500000.0,15850000000.0
Inventec,Taiwan,18170000000.0,205600000.0,7620000000.0
Logan Property Holdings,China,6260000000.0,-1240000000.0,40040000000.0
Uniqa,Austria,7290000000.0,402500000.0,29960000000.0
United Utilities,United Kingdom,2360000000.0,653500000.0,16910000000.0
Shanxi Coal International Energy Group,China,6560000000.0,1040000000.0,6510000000.0
DISCO Corp.,Japan,2100000000.0,611700000.0,3520000000.0
Align Technology,United States,3710000000.0,315100000.0,5900000000.0
Shanghai Tunnel Engineering Co. Ltd.,China,9620000000.0,431900000.0,20940000000.0
Alpha Metallurgical Resources,United States,4099999999.0,1450000000.0,2310000000.0
Zhangzhou Pientzehuang Pharmaceutical,China,1300000000.0,372300000.0,2190000000.0
Shriram Transport Finance Co.,India,3270000000.0,637100000.0,25630000000.0
Saras,Italy,16579999999.0,438200000.0,4550000000.0
Rheinmetall,Germany,6770000000.0,495000000.0,10120000000.0
Ogaki Kyoritsu Bank,Japan,618000000.0,61900000.0,50830000000.0
Aareal Bank,Germany,1670000000.0,145000000.0,50510000000.0
Royalty Pharma,United States,2240000000.0,42900000.0,16809999999.0
Almarai,Saudi Arabia,5130000000.0,525700000.0,8760000000.0
CTP,Netherlands,589000000.0,1420000000.0,11930000000.0
Zhejiang Construction Investment Group,China,14670000000.0,178100000.0,15280000000.0
Heico,United States,2340000000.0,357800000.0,4800000000.0
Rentokil Initial,United Kingdom,4570000000.0,285800000.0,14340000000.0
KION Group,Germany,11630000000.0,94200000.0,18360000000.0
Arab Bank,Jordan,2200000000.0,480800000.0,39190000000.0
YTO Express Group,China,7940000000.0,576900000.0,5870000000.0
Nanto Bank,Japan,564000000.0,86200000.0,49950000000.0
Tokyo Kiraboshi Financial Group,Japan,843000000.0,176200000.0,49930000000.0
Suzuken,Japan,17540000000.0,146800000.0,9880000000.0
Callon Petroleum,United States,3010000000.0,1390000000.0,6650000000.0
OMRON,Japan,6460000000.0,545000000.0,7500000000.0
San-In Godo Bank,Japan,763000000.0,120300000.0,49550000000.0
City Developments,Singapore,2390000000.0,932100000.0,17140000000.0
LG Uplus,South Korea,10760000000.0,513200000.0,15640000000.0
Public Power,Greece,11430000000.0,-170000000.0,18400000000.0
Weihai City Commercial Bank,China,2440000000.0,253200000.0,49440000000.0
Insulet Corp,United States,1370000000.0,600000.0,2290000000.0
Masraf Al Rayan,Qatar,1510000000.0,323200000.0,44560000000.0
Mowi ASA,Norway,5200000000.0,820100000.0,8039999999.0
NIO,China,7270000000.0,-2130000000.0,13860000000.0
Comstock Resources,United States,3550000000.0,1380000000.0,5700000000.0
Hubbell,United States,5080000000.0,546000000.0,5480000000.0
Toho Bank,Japan,448000000.0,38900000.0,49260000000.0
Kyndryl Holdings,United States,17330000000.0,-1380000000.0,11850000000.0
Bausch Health Companies,Canada,8150000000.0,-357000000.0,25450000000.0
Andersons,United States,17230000000.0,110800000.0,4099999999.0
Dillard's,United States,7000000000.0,891700000.0,3330000000.0
Guangzhou Baiyunshan Pharmaceutical Holdings,China,10450000000.0,595900000.0,10720000000.0
ATOS,France,11920000000.0,-1060000000.0,17500000000.0
Bank Muscat,Oman,1910000000.0,515299999.0,33960000000.0
Jinshang Bank,China,1870000000.0,274000000.0,48400000000.0
arGEN-X,Netherlands,419000000.0,-703300000.0,3130000000.0
Civitas Resources,United States,3630000000.0,1360000000.0,7670000000.0
Mercuries & Associates,Taiwan,2790000000.0,-170700000.0,48310000000.0
Keiyo Bank,Japan,484000000.0,71000000.0,48220000000.0
Taisei,Japan,12480000000.0,484900000.0,14280000000.0
Scentre Group,Australia,1700000000.0,208400000.0,25100000000.0
Banque Centrale Populaire,Morocco,2690000000.0,270500000.0,47870000000.0
Zalando,Germany,10810000000.0,41200000.0,7930000000.0
HubSpot,United States,1840000000.0,-141700000.0,2640000000.0
Yunnan Baiyao Group,China,5450000000.0,525799999.0,7960000000.0
Fuyao Glass Industry Group,China,4170000000.0,707400000.0,7300000000.0
Hotai Motor,Taiwan,8150000000.0,-648400000.0,13230000000.0
Seagate Technology,Ireland,8410000000.0,-161000000.0,7970000000.0
Daito Trust Construction,Japan,12230000000.0,519200000.0,7980000000.0
Senshu Ikeda Holdings,Japan,549000000.0,69100000.0,47580000000.0
Korea Zinc,South Korea,8680000000.0,604100000.0,9570000000.0
Jiangsu Changshu Rural Commercial Bank,China,2160000000.0,407500000.0,46130000000.0
Sansteel Minguang,China,9700000000.0,617000000.0,7130000000.0
Central Bank of India,India,3500000000.0,181900000.0,47390000000.0
EFG International,Switzerland,1840000000.0,211900000.0,47060000000.0
Shanghai Yuyuan Tourist Mart,China,7600000000.0,558300000.0,19010000000.0
Northern Oil and Gas,United States,1970000000.0,1320000000.0,3340000000.0
Liberty Media Corporation Series A Liberty Formula One,United States,2590000000.0,484000000.0,10980000000.0
United Therapeutics,United States,1980000000.0,728300000.0,6350000000.0
Digital China Group,China,16660000000.0,149700000.0,5510000000.0
KakaoBank,South Korea,1400000000.0,227700000.0,31250000000.0
Roblox,United States,2230000000.0,-924400000.0,5380000000.0
RPM International,United States,7220000000.0,522400000.0,6610000000.0
Lundbergs,Sweden,2820000000.0,149600000.0,20320000000.0
Gulfport Energy,United States,2200000000.0,1300000000.0,2530000000.0
China Merchants Expressway Network & Technology Holdings,China,1230000000.0,721800000.0,16530000000.0
Hoshine Silicon Industry,China,3290000000.0,598000000.0,9660000000.0
CapitaMall Trust,Singapore,1060000000.0,524600000.0,18390000000.0
Healthpeak Properties,United States,2089999999.0,545500000.0,15600000000.0
Advance Auto Parts,United States,11150000000.0,501900000.0,12020000000.0
EXOR,Netherlands,681000000.0,425000000.0,12710000000.0
Camden Property Trust,United States,1490000000.0,613900000.0,9290000000.0
Zall Smart Commerce Group,China,16440000000.0,-435700000.0,8680000000.0
China Aviation Oil,Singapore,16440000000.0,33500000.0,1500000000.0
Univar,United States,11470000000.0,545300000.0,7150000000.0
Rollins,United States,2760000000.0,380400000.0,2140000000.0
Sasa Polyester Sanayi,Turkey,1870000000.0,638100000.0,2810000000.0
Murphy Oil,United States,4190000000.0,1270000000.0,10190000000.0
Nippon Steel Trading,Japan,16329999999.0,292800000.0,9300000000.0
PacWest Bancorp,United States,1830000000.0,-895000000.0,44300000000.0
St. Mary Land & Exploration Co.,United States,3070000000.0,1260000000.0,5870000000.0
Cosan,Brazil,7690000000.0,227700000.0,25470000000.0
CVR Energy,United States,10810000000.0,565000000.0,4210000000.0
St. Galler Kantonalbank,Switzerland,636000000.0,192400000.0,44120000000.0
Arch Resources,United States,3730000000.0,1260000000.0,2430000000.0
Grupo Bolivar,Colombia,5880000000.0,249200000.0,41940000000.0
AviChina Industry & Technology,China,9350000000.0,330200000.0,20710000000.0
FCC,Spain,10420000000.0,477000000.0,16309999999.0
President Chain Store,Taiwan,9810000000.0,326600000.0,7520000000.0
Xylem,United States,5720000000.0,372000000.0,7940000000.0
International Distributions Services,United Kingdom,15910000000.0,326500000.0,10590000000.0
Par Pacific Holdings,United States,7660000000.0,739100000.0,3330000000.0
China Jushi,China,2710000000.0,830600000.0,7490000000.0
Grandjoy Holdings Group,China,6660000000.0,-140200000.0,30330000000.0
Kiyo Bank,Japan,611000000.0,114100000.0,43600000000.0
Pakistan State Oil,Pakistan,15780000000.0,149500000.0,4160000000.0
Penn Entertainment,United States,6510000000.0,684900000.0,17040000000.0
OSB Group,United Kingdom,1320000000.0,493900000.0,33159999999.0
China Merchants Port Group,China,2280000000.0,485400000.0,28900000000.0
iflytek,China,2640000000.0,57300000.0,4620000000.0
Polaris Inc.,United States,8990000000.0,633200000.0,5290000000.0
Yango Group,China,5560000000.0,-1680000000.0,43480000000.0
Kangmei Pharmaceutical,China,484000000.0,1230000000.0,2190000000.0
Alfa Laval,Sweden,5350000000.0,489500000.0,7820000000.0
Gap,United States,15620000000.0,-202000000.0,11390000000.0
Yes Bank,India,3340000000.0,91600000.0,43220000000.0
BEKB-BCBE,Switzerland,556000000.0,167100000.0,42970000000.0
Ipsen,France,3180000000.0,681700000.0,5990000000.0
